▁i ▁hope ▁the ▁conflict ▁will ▁be ▁resolved ▁peacefully .	▁a k u ▁har ap ▁k on fl i kn ya ▁dis el es ai k an ▁den gan ▁dam ai .
▁this ▁is ▁not ▁a ▁sentence .	▁in i ▁bu k an ▁k al im at .
▁the ▁river ▁is ▁35 ▁meters ▁across .	▁le bar ▁sun g ai ▁it u ▁ad al a h ▁35 ▁meter .
▁he ▁began ▁to ▁cry .	▁di a ▁m ul ai ▁men ang is .
▁i ▁haven ' t ▁received ▁any ▁email ▁today .	▁ha ri ▁in i , ▁say a ▁bel um ▁m end ap at ▁e - m ail ▁ap ap un .
▁the ▁car ▁ran ▁into ▁a ▁tree .	▁mo b il ▁it u ▁men ab ra k ▁po h on .
▁i ▁told ▁you ▁not ▁to ▁turn ▁on ▁the ▁lights .	▁su da h ▁say a ▁k at ak an ▁j ang an ▁men y al ak an ▁lamp u .
▁he ▁began ▁to ▁feel ▁ill .	▁di a ▁m ul ai ▁m er asa ▁sa k it .
▁i ▁don ' t ▁know .	▁a k u ▁tid ak ▁ta h u .
▁i ▁bought ▁a ▁new ▁camera .	▁say a ▁me mb el i ▁k am era ▁bar u .
▁just ▁don ' t ▁laugh .	▁po ko kn ya ▁j ang an ▁t ert awa .
▁i ▁just ▁ate ▁sushi ▁and ▁drank ▁beer .	▁say a ▁bar u ▁sa j a ▁m ak an ▁sushi ▁dan ▁min um ▁bir .
▁i ▁want ▁coffee , ▁toast , ▁and ▁jelly .	▁a k u ▁ma u ▁k op i , ▁r oti ▁p ang g ang , ▁dan ▁j el i .
▁you ' ve ▁done ▁it ▁again .	▁k am u ▁te l a h ▁me l ak uk an n ya ▁l ag i .
▁that ' s ▁an ▁earthworm .	▁it u ▁c ac ing ▁t an a h .
▁what ' s ▁the ▁scariest ▁thing ▁that ▁ever ▁happened ▁to ▁you ?	▁ha l ▁ap a ▁y ang ▁p al ing ▁men ak ut k an ▁dan ▁per na h ▁ter j ad i ▁p ad am u ?
▁what ▁are ▁you ▁doing ?	▁ap a ▁y ang ▁k am u ▁la k uk an ?
▁she ▁has ▁to ▁stop ▁smoking .	▁di a ▁har us ▁b er hent i ▁m ero kok .
▁how ▁did ▁you ▁know ▁tom ▁was ▁going ▁to ▁be ▁fired ?	▁bag a im an a ▁k am u ▁ta h u ▁k al a u ▁tom ▁a k an ▁di pe c at ?
▁don ' t ▁make ▁a ▁scene ▁in ▁public .	▁j ang an ▁bu at ▁k er ib utan ▁di ▁dep an ▁ um um .
▁do ▁you ▁want ▁to ▁help ▁me ?	▁k am u ▁ma u ▁me mb ant u ▁say a ?
▁everyone ▁is ▁helping ▁tom .	▁se m u a ▁orang ▁me mb ant u ▁tom .
▁we ▁might ▁find ▁something .	▁kit a ▁m ung kin ▁b isa ▁men em uk an ▁s es u at u .
▁tom ▁could ▁see ▁mary ▁was ▁about ▁ready ▁to ▁cry .	▁tom ▁me l i hat ▁mary ▁in g in ▁men ang is .
▁no ▁problem !	▁tid ak ▁m as al a h !
▁your ▁answer ▁is ▁right .	▁j aw ab an m u ▁ben ar .
▁tom ' s ▁family ▁moved ▁to ▁australia ▁in ▁2013.	▁ke l u ar g a ▁tom ▁p ind a h ▁ke ▁australia ▁p ad a ▁ta h un ▁2013.
▁i ' m ▁already ▁pretty ▁good ▁at ▁swimming .	▁say a ▁su da h ▁j ago ▁be ren ang .
▁it ▁won ' t ▁be ▁long ▁before ▁tom ▁comes ▁back .	▁tid ak ▁a k an ▁l ama ▁l ag i ▁tom ▁ke mb al i .
▁i ' m ▁25 ▁years ▁old .	▁ um ur ▁say a ▁25 ▁ta h un .
▁they ▁will ▁kill ▁you ▁all .	▁mere ka ▁a k an ▁me mb un u h ▁k al ian ▁se m u a .
▁do ▁you ▁know ▁how ▁to ▁speak ▁english ?	▁ap a ▁and a ▁ta h u ▁bag a im an a ▁car any a ▁b er b ic ar a ▁d al am ▁ba ha s a ▁in gg r is ?
▁i ▁saw ▁her ▁wash ▁the ▁car .	▁say a ▁me l i hat n ya ▁men c u ci ▁mo b il .
▁i ▁killed ▁them ▁all .	▁a k u ▁me mb un u h ▁mere ka ▁se m u a .
▁tom ▁burned ▁his ▁fingers ▁on ▁a ▁hot ▁frying ▁pan .	▁jar i ▁tom ▁ter b ak ar ▁set ela h ▁tid ak ▁s eng a j a ▁men y ent u h ▁wa j an ▁pen gg ore ng an ▁y ang ▁pan as .
▁good ▁morning .	▁se l am at ▁p ag i .
▁" if ▁you ' re ▁tired , ▁why ▁don ' t ▁you ▁go ▁to ▁sleep ?" ▁" because ▁if ▁i ▁go ▁to ▁sleep ▁now ▁i ▁will ▁wake ▁up ▁too ▁early ."	▁" k al a u ▁k am u ▁l ela h , ▁men g ap a ▁tid ak ▁per g i ▁tid ur ?" ▁ , ▁" ka ren a ▁k al a u ▁a k u ▁per g i ▁tid ur ▁se k ar ang , ▁a k u ▁a k an ▁bang un ▁ter l al u ▁p ag i "
▁they ' re ▁still ▁young .	▁mere ka ▁m as i h ▁m ud a .
▁crossing ▁the ▁white ▁line ▁is ▁forbidden .	▁d ilar ang ▁me lew at i ▁gar is ▁put i h .
▁while ▁you ' re ▁young , ▁you ▁should ▁read ▁a ▁lot .	▁sa at ▁m as i h ▁m ud a , ▁k am u ▁har us ▁ban y ak ▁me mb ac a .
▁he ▁went ▁to ▁paris ▁by ▁car ▁yesterday .	▁di a ▁per g i ▁ke ▁paris ▁den gan ▁mo b il ▁ke mar in .
▁tom ▁was ▁quite ▁helpful .	▁tom ▁su da h ▁cu k up ▁me mb ant u .
▁it ' s ▁a ▁hot ▁day ▁today .	▁ha ri ▁in i ▁pan as .
▁i ▁was ▁at ▁a ▁movie ▁theater .	▁a k u ▁ad a ▁di ▁bi os k op .
▁she ▁kissed ▁him .	▁di a ▁men ci um n ya .
▁where ' s ▁my ▁ring ?	▁c inc ink u ▁ad a ▁d im an a ?
▁thank ▁you ▁very ▁much .	▁ter ima ▁k as i h ▁ban y ak .
▁we ▁got ▁up ▁at ▁dawn .	▁k ami ▁bang un ▁sa at ▁sub u h .
▁i ▁bought ▁this ▁sweater ▁yesterday .	▁a k u ▁me mb el i ▁sw et er ▁in i ▁ke mar in .
▁he ▁became ▁financially ▁independent .	▁di a ▁men j ad i ▁mand i ri ▁sec ar a ▁fin ans ial .
▁tom ' s ▁methods ▁were ▁unorthodox .	▁met o de - met o de ▁mil ik ▁tom ▁tid ak ▁la z im .
▁do ▁you ▁have ▁a ▁knife ?	▁k am u ▁pun ya ▁p isa u ?
▁where ▁are ▁you ▁headed ▁for ?	▁k am u ▁men u j u ▁ke ▁man a ?
▁i ▁am ▁fed ▁up ▁with ▁it .	▁a k u ▁su da h ▁j en u h ▁a k an ▁ha l ▁it u .
▁tom ▁got ▁rid ▁of ▁his ▁old ▁books .	▁tom ▁men ying k ir k an ▁bu k u - b uk u ▁l am any a .
▁thank ▁you ▁for ▁calling .	▁ter ima ▁k as i h ▁su da h ▁men e le p on .
▁he ▁studies ▁american ▁history .	▁di a ▁me mp ela j ar i ▁se j ar a h ▁am er ik a .
▁you ' re ▁quite ▁right .	▁k a u ▁me m ang ▁ben ar .
▁i ' m ▁feeling ▁much ▁better ▁today ▁than ▁i ▁was ▁yesterday .	▁ha ri ▁in i ▁a k u ▁m er asa ▁j a u h ▁le bi h ▁baik ▁d ar ip ad a ▁ke mar in .
▁un ▁stands ▁for ▁united ▁nations .	▁p bb ▁ad al a h ▁sing k at an ▁d ar i ▁pers er ik at an ▁bang s a - b ang s a .
▁i ' m ▁not ▁a ▁good ▁person .	▁say a ▁bu k an ▁orang ▁y ang ▁baik .
▁i ▁crouched ▁beneath ▁the ▁window .	▁a k u ▁b er j ong kok ▁di ▁b awa h ▁j end ela .
▁this ▁is ▁my ▁niece .	▁in i ▁ke p on ak ank u .
▁we ▁eat ▁to ▁live , ▁not ▁live ▁to ▁eat .	▁kit a ▁m ak an ▁unt uk ▁hid up , ▁bu k an ▁hid up ▁unt uk ▁m ak an
▁nobody ' s ▁satisfied .	▁tid ak ▁ad a ▁y ang ▁m er asa ▁pu as .
▁what ▁we ▁do ▁is ▁up ▁to ▁you .	▁ap a ▁y ang ▁kit a ▁la k uk an ▁t erg ant ung ▁p ad am u .
▁the ▁old ▁man ▁was ▁hit ▁by ▁a ▁car ▁and ▁was ▁immediately ▁taken ▁to ▁the ▁hospital .	▁pri a ▁t u a ▁it u ▁t ert ab ra k ▁se bu a h ▁mo b il ▁dan ▁se ger a ▁d ilar ik an ▁ke ▁r um a h ▁sa k it .
▁my ▁book ▁is ▁here .	▁bu k uk u ▁di ▁s in i .
▁i ▁don ' t ▁think ▁i ' ll ▁ever ▁see ▁tom ▁again .	▁a k u ▁p ik ir ▁a k u ▁tid ak ▁a k an ▁per na h ▁b ert em u ▁tom ▁l ag i .
▁i ' ve ▁been ▁friends ▁with ▁tom ▁for ▁many ▁years .	▁say a ▁su da h ▁b ert em an ▁den gan ▁tom ▁se l ama ▁b ert a h un - ta h un .
▁tom ▁is ▁dying .	▁tom ▁se k ar at .
▁go ▁brush ▁your ▁hair .	▁per g i ▁dan ▁si k at ▁r am b ut m u .
▁the ▁author ▁is ▁my ▁friend .	▁pen ul is n ya ▁ad al a h ▁te m ank u .
▁is ▁your ▁watch ▁correct ?	▁ap aka h ▁jam ▁and a ▁wa k t un ya ▁te p at ?
▁it ' s ▁just ▁a ▁hobby .	▁in i ▁han ya ▁ho bi .
▁he ▁slept ▁in ▁the ▁car .	▁di a ▁tid ur ▁di ▁d al am ▁mo b il .
▁why ▁did ▁you ▁give ▁up ?	▁ken ap a ▁k a u ▁men y era h ?
▁i ▁feel ▁good ▁today .	▁a k u ▁m er asa ▁baik ▁ha ri ▁in i .
▁while ▁i ▁was ▁reading , ▁i ▁fell ▁asleep .	▁sa at ▁say a ▁s ed ang ▁me mb ac a , ▁say a ▁t ert id ur .
▁i ▁would ▁never ▁do ▁it ▁again .	▁a k u ▁tid ak ▁a k an ▁per na h ▁me l ak uk an ▁it u ▁l ag i .
▁the ▁impact ▁of ▁science ▁on ▁society ▁is ▁great .	▁pen gar u h ▁i lm u ▁pen get a h uan ▁p ad a ▁m asy ar ak at ▁sang at l a h ▁bes ar .
▁your ▁face ▁is ▁red .	▁m uk am u ▁m era h .
▁tom ▁has ▁a ▁headache .	▁tom ▁sa k it ▁ke pal a .
▁i ▁drank ▁a ▁lot ▁and ▁can ' t ▁remember ▁much ▁of ▁what ▁happened ▁last ▁night .	▁a k u ▁ban y ak ▁min um ▁dan ▁tid ak ▁beg it u ▁in g at ▁ap a ▁y ang ▁ter j ad i ▁se m al am .
▁tom ▁has ▁very ▁short ▁hair .	▁tom ▁me m ili k i ▁r am b ut ▁y ang ▁sang at ▁pend ek .
▁what ' s ▁the ▁situation ▁like ?	▁bag a im an a ▁ke ad a an n ya ?
▁bend ▁down .	▁me mb ung k uk .
▁it ▁didn ' t ▁just ▁happen . ▁we ▁made ▁it ▁happen .	▁ha l ▁it u ▁tid ak ▁ter j ad i ▁beg it u ▁sa j a . ▁k ami ▁me mb u at n ya ▁ter j ad i .
▁he ' s ▁stronger ▁than ▁you .	▁di a ▁le bi h ▁k u at ▁d ar im u .
▁i ▁can ' t ▁eat ▁fish .	▁say a ▁tid ak ▁b isa ▁m ak an ▁i k an .
▁mary ▁has ▁not ▁started ▁yet .	▁mary ▁bel um ▁m ul ai .
▁let ' s ▁go ▁surfing .	▁a y o ▁per g i ▁b er sel anc ar !
▁i ▁don ' t ▁want ▁to ▁miss ▁the ▁plane .	▁say a ▁t ak ▁in g in ▁ter ting g al ▁pes aw at .
▁how ▁many ▁hours ▁of ▁sleep ▁do ▁you ▁need ?	▁b er ap a ▁l ama ▁wa k tu ▁tid ur ▁y ang ▁k am u ▁but u h k an ?
▁it ▁was ▁really ▁nice .	▁it u ▁bag us ▁se k al i .
▁have ▁you ▁ever ▁eaten ▁sea ▁urchin ?	▁per na h ka h ▁k am u ▁m ak an ▁b ul u ▁bab i ?
▁there ' s ▁a ▁window ▁on ▁your ▁left .	▁ad a ▁j end ela ▁di ▁se bel a h ▁k i ri ▁and a .
▁i ▁have ▁to ▁call ▁my ▁father .	▁a k u ▁har us ▁men gh ub ung i ▁a ya h k u .
▁go ▁to ▁sleep .	▁per g il a h ▁tid ur .
▁it ▁seems ▁unlikely ▁that ▁the ▁train ▁will ▁arrive ▁on ▁time .	▁se p ert in ya ▁ke ret a ▁tid ak ▁a k an ▁d at ang ▁te p at ▁wa k tu .
▁how ▁did ▁you ▁know ▁what ▁i ▁was ▁going ▁to ▁say ?	▁bag a im an a ▁k am u ▁ta h u ▁ap a ▁y ang ▁a k an ▁a k u ▁k at ak an ?
▁do ▁you ▁think ▁tom ▁looks ▁like ▁an ▁old ▁man ?	▁ap a ▁men ur ut m u ▁tom ▁ter l i hat ▁se p ert i ▁orang ▁t u a ?
▁step ▁on ▁it !	▁c ep at l a h !
▁tom ▁offered ▁mary ▁a ▁stick ▁of ▁gum .	▁tom ▁men aw ark an ▁se b at ang ▁perm en ▁ke p ad a ▁mary .
▁tom ' s ▁missing .	▁tom ▁h il ang .
▁she ▁was ▁the ▁only ▁one ▁to ▁survive ▁the ▁crash .	▁di a ▁ad al a h ▁sat u - s at un ya ▁orang ▁y ang ▁se l am at ▁d ar i ▁ke cel aka an ▁it u .
▁why ▁don ' t ▁we ▁hide ▁in ▁the ▁basement ?	▁men g ap a ▁kit a ▁tid ak ▁b er semb un y i ▁di ▁base men ?
▁now ▁it ' s ▁time ▁for ▁the ▁weather ▁forecast .	▁se k ar ang ▁wa k t un ya ▁r am al an ▁cu ac a .
▁tom ▁disappointed ▁mary .	▁tom ▁men ge ce w ak an ▁mary .
▁the ▁supermarket ▁opens ▁at ▁ten ▁o ' clock .	▁supermarket n ya ▁bu ka ▁jam ▁se p ul u h ▁te p at .
▁this ▁is ▁very ▁cool .	▁in i ▁sang at ▁ke ren .
▁maybe ▁i ▁should ▁try ▁a ▁different ▁size .	▁m ung kin ▁say a ▁har us ▁men co ba ▁uk ur an ▁y ang ▁l ain .
▁here ' s ▁my ▁drivers ▁license .	▁in i ▁sim ▁say a .
▁this ▁is ▁red ▁wine .	▁in i ▁ad al a h ▁an gg ur ▁m era h .
▁the ▁flowers ▁are ▁yellow .	▁b ung a - b ung a ▁it u ▁b er w ar na ▁k un ing .
▁tom ▁won ' t ▁do ▁that ▁unless ▁you ▁ask ▁him .	▁tom ▁tid ak ▁a k an ▁me l ak uk an n ya ▁ke c ual i ▁j ik a ▁k a u ▁me min t any a .
▁i ▁saw ▁tom ▁in ▁the ▁hallway .	▁a k u ▁me l i hat ▁tom ▁di ▁l or ong .
▁stand ▁up ▁and ▁introduce ▁yourself , ▁please .	▁to l ong ▁b er d i ri ▁dan ▁per ken al k an ▁d ir im u .
▁i ▁can ' t ▁talk .	▁a k u ▁tid ak ▁b isa ▁b er b ic ar a .
▁let ' s ▁try !	▁mar i ▁kit a ▁co ba !
▁i ▁don ' t ▁know ▁exactly ▁where ▁i ▁was ▁born .	▁a k u ▁tid ak ▁ta h u ▁te p at n ya ▁di ▁man a ▁a k u ▁d il a h ir k an ?
▁tom ▁isn ' t ▁accustomed ▁to ▁city ▁life .	▁tom ▁tid ak ▁ter bi asa ▁den gan ▁ke h id up an ▁k ot a .
▁get ▁well ▁soon .	▁se m og a ▁c ep at ▁se mb u h .
▁i ' m ▁quite ▁comfortable ▁in ▁this ▁room .	▁say a ▁cu k up ▁n y am an ▁di ▁r u ang an ▁in i .
▁please ▁explain ▁to ▁me ▁how ▁you ▁did ▁that .	▁to l ong ▁j el ask an ▁ke p ad ak u ▁bag a im an a ▁k am u ▁me l ak uk an ▁it u .
▁tom ▁can ' t ▁play ▁the ▁guitar .	▁tom ▁tid ak ▁b isa ▁b erm ain ▁g it ar .
▁what ▁was ▁the ▁weather ▁yesterday ?	▁bag a im an a ▁cu ac a ▁ke mar in ?
▁the ▁road ▁which ▁leads ▁to ▁the ▁hotel ▁is ▁narrow .	▁j al an ▁y ang ▁men u j u ▁ar a h ▁hotel ▁it u ▁se mp it .
▁oslo ▁is ▁the ▁capital ▁of ▁norway .	▁oslo ▁ad al a h ▁i bu ▁k ot a ▁nor we gia .
▁i ▁knew ▁you ▁wouldn ' t ▁pass ▁the ▁test .	▁a k u ▁ta h u ▁k am u ▁tid ak ▁a k an ▁l ul us ▁t es .
▁they ▁know ▁us .	▁mere ka ▁men gen al ▁kit a .
▁i ▁haven ' t ▁done ▁anything .	▁say a ▁bel um ▁me l ak uk an ▁ap a - ap a .
▁i ▁need ▁some ▁soap .	▁a k u ▁per l u ▁sa b un .
▁tom ▁certainly ▁is ▁skinny .	▁tom ▁tent un ya ▁k ur us .
▁where ▁is ▁your ▁room ?	▁k am arm u ▁y ang ▁man a ?
▁i ▁have ▁to ▁get ▁stronger .	▁a k u ▁har us ▁men j ad i ▁le bi h ▁k u at .
▁are ▁you ▁a ▁real ▁doctor ?	▁ap aka h ▁k am u ▁do k ter ▁sun gg u han ?
▁it ▁could ' ve ▁been ▁tom .	▁it u ▁m ung kin ▁tom .
▁i ▁caught ▁a ▁cold ▁last ▁month .	▁b ul an ▁l al u ▁say a ▁sa k it ▁flu .
▁hello , ▁how ' s ▁business ?	▁ha lo , ▁bag a im an a ▁b is nis m u ?
▁she ▁drives ▁an ▁imported ▁car .	▁i a ▁men g endar ai ▁mo b il ▁imp or .
▁i ▁came ▁here ▁on ▁my ▁own .	▁a k u ▁d at ang ▁ke ▁s in i ▁send i ri .
▁where ' s ▁the ▁restroom ?	▁di ▁man a ▁k am ar ▁ke cil n ya ?
▁tom ▁was ▁stung ▁by ▁a ▁bee .	▁tom ▁dis eng at ▁le ba h .
▁how ▁many ▁people ▁died ?	▁b er ap a ▁ban y ak ▁orang ▁y ang ▁mat i ?
▁was ▁it ▁a ▁dream ?	▁ap aka h ▁t ad i ▁it u ▁m imp i ?
▁if ▁i ▁had ▁been ▁rich , ▁i ▁would ▁have ▁given ▁you ▁some ▁money .	▁j ik a ▁say a ▁k ay a , ▁say a ▁a k an ▁member im u ▁ u ang .
▁you ▁may ▁go ▁there .	▁k am u ▁bo le h ▁per g i ▁ke ▁san a .
▁she ' s ▁assertive .	▁di a ▁te g as .
▁thanks ▁a ▁lot .	▁m ak as i h ▁ban y ak .
▁i ▁like ▁geography ▁and ▁history .	▁a k u ▁su ka ▁ge og ra fi ▁dan ▁se j ar a h .
▁cars ▁made ▁in ▁japan ▁are ▁used ▁all ▁over ▁the ▁world .	▁mo b il ▁produ ks i ▁j ep ang ▁dig un ak an ▁di ▁se l ur u h ▁d un ia .
▁tom ▁locked ▁himself ▁in ▁his ▁bedroom .	▁tom ▁men g unci ▁d ir in ya ▁d al am ▁k am ar .
▁i ▁like ▁shrimp .	▁a k u ▁su ka ▁ ud ang .
▁tom ▁helped ▁mary ▁yesterday ▁afternoon .	▁tom ▁me mb ant u ▁mary ▁ke mar in ▁sore .
▁i ▁think ▁i ▁know ▁why ▁tom ▁isn ' t ▁here .	▁a k u ▁k ir a ▁a k u ▁ta h u ▁ken ap a ▁tom ▁tid ak ▁ad a ▁di ▁s in i .
▁just ▁because ▁you ' re ▁my ▁girlfriend ▁doesn ' t ▁mean ▁i ▁have ▁to ▁agree ▁with ▁you .	▁m es k ip un ▁k a u ▁ad al a h ▁pac ark u , ▁bu k an ▁b er art i ▁a k u ▁har us ▁set u j u ▁den gan m u .
▁when ▁is ▁tom ▁arriving ?	▁k apan ▁tom ▁a k an ▁t ib a ?
▁don ' t ▁give ▁me ▁that !	▁j ang an ▁b er ik an ▁it u ▁p ad ak u !
▁this ▁method ▁is ▁sure ▁to ▁work .	▁met o de ▁in i ▁past i ▁be ker j a .
▁tom ▁saw ▁mary ▁break ▁the ▁window .	▁tom ▁me l i hat ▁mary ▁me m e c a h k an ▁k ac a ▁j end ela .
▁have ▁you ▁finished ▁reading ▁the ▁novel ?	▁ap a ▁k am u ▁su da h ▁se les ai ▁me mb ac a ▁novel ▁it u ?
▁tom ▁was ▁bitten ▁by ▁mosquitoes .	▁tom ▁dig ig it ▁n y am uk .
▁she ▁whispered ▁something ▁to ▁him .	▁i a ▁me mb is ik k an ▁s es u at u ▁p ad any a .
▁tom ▁and ▁mary ▁climbed ▁the ▁mountain ▁together .	▁tom ▁dan ▁mary ▁m end ak i ▁gun ung ▁b ers ama - s ama .
▁tom ▁is ▁a ▁minor .	▁tom ▁m as i h ▁di ▁b awa h ▁ um ur .
▁i ▁believe ▁you ▁know ▁what ▁i ▁mean .	▁say a ▁y ak in ▁and a ▁ta h u ▁ap a ▁ma ks ud ▁say a .
▁this ▁is ▁my ▁father ' s .	▁in i ▁mil ik ▁a ya h k u .
▁tom ▁is ▁a ▁self - educated ▁man .	▁tom ▁ad al a h ▁se or ang ▁o t od id ak .
▁hold ▁the ▁candle .	▁pe g ang ▁li l inny a !
▁control ▁yourself !	▁k end al ik an ▁d ir im u !
▁today ' s ▁tom ' s ▁birthday .	▁ha ri ▁in i ▁ ul ang ▁ta h un ▁tom .
▁be ▁sure ▁to ▁look ▁over ▁your ▁paper ▁again ▁before ▁you ▁hand ▁it ▁in .	▁past ik an ▁k a u ▁men ge ce k ▁ke mb al i ▁le mb ar an m u ▁se bel um ▁k a u ▁men y era h k an n ya .
▁i ▁saw ▁something .	▁a k u ▁me l i hat ▁s es u at u .
▁tom ▁is ▁finishing ▁his ▁work .	▁tom ▁s ed ang ▁men y el es ai k an ▁pe ker j a an n ya .
▁i ▁know ▁tom ▁will ▁cry .	▁say a ▁ta h u ▁tom ▁a k an ▁men ang is .
▁where ▁is ▁the ▁bathroom ?	▁k am ar ▁mand in ya ▁di ▁man a ?
▁i ▁have ▁three ▁friends ▁named ▁tom .	▁a k u ▁pun ya ▁tig a ▁orang ▁te man ▁y ang ▁bern ama ▁tom .
▁tom ▁only ▁found ▁out ▁after ▁his ▁mother ' s ▁death ▁that ▁she ▁had ▁gambled ▁away ▁his ▁inheritance .	▁set ela h ▁i b un ya ▁mening g al , ▁tom ▁bar u ▁men y ad ar i ▁ba h w a ▁i b un ya ▁te l a h ▁men g ha b is k an ▁se l ur u h ▁har ta ▁war is an n ya ▁unt uk ▁b er j ud i .
▁it ' s ▁not ▁a ▁toy .	▁it u ▁bu k an ▁main an .
▁why ▁do ▁you ▁say ▁that ?	▁men g ap a ▁k am u ▁men g at ak an ▁it u ?
▁we ▁have ▁some ▁encouraging ▁news .	▁k ami ▁me m ili k i ▁be ber ap a ▁b er ita ▁y ang ▁men y em ang at k an .
▁tom ▁is ▁allergic ▁to ▁honey .	▁tom ▁al erg i ▁ter ha d ap ▁mad u .
▁i ▁can ' t ▁forgive ▁her .	▁a k u ▁tid ak ▁b isa ▁me m a af k an n ya .
▁i ▁couldn ' t ▁anticipate ▁that ▁that ▁would ▁happen .	▁a k u ▁tid ak ▁m end ug a ▁k al a u ▁it u ▁y ang ▁a k an ▁ter j ad i .
▁i ▁need ▁a ▁new ▁bicycle .	▁say a ▁per l u ▁se p ed a ▁bar u .
▁that ' s ▁important .	▁it u ▁p ent ing .
▁money ▁is ▁not ▁everything .	▁ u ang ▁bu k an l a h ▁seg al a - g al any a
▁thanks ▁very ▁much .	▁m ak as i h ▁ban y ak .
▁there ' s ▁been ▁a ▁lot ▁of ▁rain ▁this ▁summer .	▁mus im ▁pan as ▁in i ▁ban y ak ▁t ur un ▁h u j an .
▁have ▁you ▁had ▁dinner ?	▁k am u ▁su da h ▁m ak an ▁mal am ?
▁we ▁are ▁going ▁to ▁cycle ▁to ▁the ▁lake ▁tomorrow .	▁k ami ▁a k an ▁b er se p ed a ▁ke ▁dan a u ▁bes o k .
▁i ' m ▁not ▁going ▁to ▁hurt ▁you .	▁a k u ▁tid ak ▁a k an ▁me l uk a im u .
▁i ▁can ' t ▁use ▁this ▁machine .	▁a k u ▁tid ak ▁b isa ▁men gg un ak an ▁m es in ▁in i .
▁tom ▁likes ▁him .	▁tom ▁men y uk ain ya .
▁is ▁tom ▁big ?	▁ap a ▁tom ▁bes ar ?
▁whose ▁notebook ▁is ▁that ?	▁bu k u ▁cat at an ▁it u ▁pun ya ▁si ap a ?
▁where ▁have ▁you ▁two ▁been ?	▁ke ▁man a ▁sa j a ▁k al ian ▁b er du a ?
▁i ' ve ▁learned ▁a ▁lot ▁from ▁my ▁mistakes .	▁a k u ▁te l a h ▁ban y ak ▁bel a j ar ▁d ar i ▁k es al a han k u .
▁this ▁is ▁an ▁important ▁letter .	▁in i ▁sur at ▁y ang ▁p ent ing .
▁tom ▁doesn ' t ▁want ▁to ▁eat ▁at ▁that ▁restaurant .	▁tom ▁tid ak ▁ma u ▁m ak an ▁di ▁rest or an ▁it u .
▁i ▁haven ' t ▁eaten ▁lunch ▁yet .	▁a k u ▁bel um ▁m ak an ▁si ang .
▁nobody ▁is ▁perfect .	▁t ak ▁ad a ▁gad ing ▁y ang ▁t ak ▁ret ak .
▁it ' s ▁strange .	▁it u ▁an e h .
▁he ▁did ▁not ▁have ▁much ▁time ▁to ▁work ▁on ▁his ▁speech .	▁di a ▁tid ak ▁pun ya ▁ban y ak ▁wa k tu ▁me mp ers i ap k an ▁p id at ony a .
▁when ▁did ▁the ▁accident ▁happen ?	▁k apan ▁ke cel aka an ▁it u ▁ter j ad i ?
